username,tweet_content,created_at,retweet_count,like_count,reply_count,quote_count,hashtag,language,geo_location,source,user_followers_count,user_verified,url
@NEXZ_Vibe,"NEXZ Vibe | NALLINA
@NEXZ_Vibe
·
14h
𝟮𝟬𝟮𝟰.𝟭𝟭.𝟭𝟴 #NEXZ will bring chaos into this boring world with 𝗡𝗔𝗟𝗟𝗜𝗡𝗔. Mark your calendars,NEX2YS

#넥스지 #ネクスジ #tomoya #토모야 #トモヤ #YU #유우 #ユウ #HYUI #휴이 #ヒュイ #YUKI #유키 #ユウキ #SOGEON #소건 #ソゴン #HARU #ハル #하루 #seita #세이타 #セイタ
0:09
1
8
146
3.4K",2024-11-03T02:09:39.000Z,0,0,0,0,#Yuki,Not available,Not available,Twitter Web,Not available,False,https://twitter.com/@NEXZ_Vibe/status/None
@tomat0u0_,"とまとゆうちゃんズ
@tomat0u0_
·
Oct 27
アイドルになるキツネさん
ユニットを組んだお２人
自分も写りたいキツネさん
作詞家と指揮者

#NEXZ #HYUI #TOMOYA #YUKI #HARU
3
3
62
2.3K",2024-10-26T23:05:28.000Z,0,0,0,0,#Yuki,Not available,Not available,Twitter Web,Not available,False,https://twitter.com/@tomat0u0_/status/None
@Kico42679610,"喜cco☆だいたいでいいのストレスフリー☆
@Kico42679610
·
5h
風になれました

#SUPERSLITS
#YUKI
#福岡
21
679",2024-11-03T11:27:48.000Z,0,0,0,0,#Yuki,Not available,Not available,Twitter Web,Not available,False,https://twitter.com/@Kico42679610/status/None
@purki_p,"Headway out now!!!
@purki_p
·
Oct 31
YUKI HIT THE FLOOR CHALLENGE WITH XINYU OF TRIPLES VISIONARY VISION 

#PURPLE_KISS #ON_MY_BIKE #YUKI
1
61
295
3.4K",2024-10-31T10:15:43.000Z,0,0,0,0,#Yuki,Not available,Not available,Twitter Web,Not available,False,https://twitter.com/@purki_p/status/None
@shoganai_nexz,"しょうが
@shoganai_nexz
·
Oct 27
『ユウキの親父ギャグへの対応方法』
①笑う
②無視する
③もっと酷いギャグを考える

#NEXZ #YUKI
4
133
5.4K",2024-10-27T09:05:57.000Z,0,0,0,0,#Yuki,Not available,Not available,Twitter Web,Not available,False,https://twitter.com/@shoganai_nexz/status/None
@NEX2Y,"たらちゃん@NEX2Y
@mfxt_e
·
Nov 2
うちのマンネーズどない？？
#NEXZ #ネクスジ #NEXZ_NALLINA #TOMOYA #トモヤ #HYUI #ヒュイ #YUKI #ユウキ
2
107
3.4K",2024-11-02T10:15:52.000Z,0,0,0,0,#Yuki,Not available,Not available,Twitter Web,Not available,False,https://twitter.com/@NEX2Y/status/None
@yye_julia,"sakananai
@yye_julia
·
Oct 27
carry me please
#Fortnite #FortniteArt #FortniteFanArt 
#yuki
1
12
376",2024-10-27T04:35:45.000Z,0,0,0,0,#Yuki,Not available,Not available,Twitter Web,Not available,False,https://twitter.com/@yye_julia/status/None
@shizum227,"しーたん☆YUKI concert tou2024東京②
@shizum227
·
Oct 27
YUKIちゃんライブが待ち遠しい推し活中のリカちゃん

帽子の小さな文字がとんでもないく難しくて、何度もやり直し。

全然出来ない
何かいい方法ないものか…

作品を表現される方々を本当に尊敬します

#YUKI
Show more
6
8
132
3.9K",2024-10-27T14:14:15.000Z,0,0,0,0,#Yuki,Not available,Not available,Twitter Web,Not available,False,https://twitter.com/@shizum227/status/None
@fugunexz,"NEXZ沼 ふぐ親父ギャグ愛好会
@fugunexz
·
Nov 1
 #NEXZ #YUKI #FF7
4
15
241
9.3K",2024-11-01T12:54:12.000Z,0,0,0,0,#Yuki,Not available,Not available,Twitter Web,Not available,False,https://twitter.com/@fugunexz/status/None
@desperado_feb,"Tossy February¹⁶
@desperado_feb
·
3h
『#YUKI concert tour “SUPER SLITS” 2024』@福岡サンパレス(DAY1)終了。超豪華アートブックも無事ゲットしました。
脳をYUKIで満たしておきたいから、その後今夜は音楽を一切聴いていません

#superslits
1
322",2024-11-03T13:41:25.000Z,0,0,0,0,#Yuki,Not available,Not available,Twitter Web,Not available,False,https://twitter.com/@desperado_feb/status/None
@NEX2Y,"たらちゃん@NEX2Y
@mfxt_e
·
Oct 27
地に堕ちた天使って感じがして良き（褒めてる）
#NEXZ #ネクスジ #TOMOYA #トモヤ 
#YUKI #ユウキ
2
59
1.5K",2024-10-27T14:29:07.000Z,0,0,0,0,#Yuki,Not available,Not available,Twitter Web,Not available,False,https://twitter.com/@NEX2Y/status/None
@ne_koyukitty,"❝𝗦𝘂𝗺𝗶𝗿𝗲🝮HEADWAY❱
@ne_koyukitty
·
Nov 2
They are so random I love them from dancing to rhythm ta by ikon to doing the haidilao dance
©https__loona

#PURPLE_KISS #퍼플키스 #IREH #이레 #YUKI #유키
From 
Kara ♡
17
317",2024-11-02T11:29:25.000Z,0,0,0,0,#Yuki,Not available,Not available,Twitter Web,Not available,False,https://twitter.com/@ne_koyukitty/status/None
@YAMATO18473414,"やまと目指せ今季中-20.6kg
@YAMATO18473414
·
Nov 1
おやすみなさい

#RsunZ #YUKI #Bチア #ライジングゼファーフクオカ
23
959",2024-11-01T15:02:57.000Z,0,0,0,0,#Yuki,Not available,Not available,Twitter Web,Not available,False,https://twitter.com/@YAMATO18473414/status/None
@Hoeokkki,"옥이
@Hoeokkki
·
Oct 26
240914 스타리버 영통

초록색 정장 입고 춤추는 거 언제 찍었냐고 물어봤더니 결론은 어릴 때

#YUKI #유키 #ユウキ
#NEXZ #넥스지 #ネクスジ
0:19
24
167
5.6K",2024-10-26T04:11:34.000Z,0,0,0,0,#Yuki,Not available,Not available,Twitter Web,Not available,False,https://twitter.com/@Hoeokkki/status/None
@HanaColor,"＊花＊
@HanaColor
·
Nov 2
YUKI concert tour
“SUPER SLITS” 2024

色塗り
途中経過

 #イラスト  #お絵描き  #YUKI  #アナログ  #途中経過  #SS24
37
382",2024-11-02T13:34:21.000Z,0,0,0,0,#Yuki,Not available,Not available,Twitter Web,Not available,False,https://twitter.com/@HanaColor/status/None
@yukitsune1106,"유키츠네
@yukitsune1106
·
Nov 2
24.11.02 퍼플키스 팬사인회    

#유키 #YUKI #ユキ #毛利小雪 #もうりこゆき 
#퍼플키스 #PURPLE_KISS #パープルキス
47
300
4.3K",2024-11-02T11:58:46.000Z,0,0,0,0,#Yuki,Not available,Not available,Twitter Web,Not available,False,https://twitter.com/@yukitsune1106/status/None
@nexz_winkboy,"じみー
@nexz_winkboy
·
Oct 31
世界一大きなステージのお話が本人の口から…うれしい大きなステージっていうのは、ひとりでも多くのNEX2Yに出会える場所で、NEX2Yとだからこそ見れる景色をこの先も見ていきたくて、その居場所を一歩ずつNEXZみんなと大きくしていきたいってことだね。受け取った
#NEXZ #YUKI #유키 #ユウキ
Quote
じみー
@nexz_winkboy
·
Oct 29
その方もその方もその方もその方もみーーーーーーーんなNEX2Yだよみーーーーーーーんなユウキくんのこと好きでいる人たちだよステージに立つユウキくんが至高。いい顔ofいい顔ofいい顔‍
#NEXZ #YUKI #유키 #ユウキ
17
1.3K",2024-10-31T06:35:41.000Z,0,0,0,0,#Yuki,Not available,Not available,Twitter Web,Not available,False,https://twitter.com/@nexz_winkboy/status/None
@nexz_winkboy,"じみー
@nexz_winkboy
·
Oct 28
MBTIはCUTE
#NEXZ #NEXZ_NALLINA 
#YUKI #유키 #ユウキ
11
897",2024-10-28T08:16:30.000Z,0,0,0,0,#Yuki,Not available,Not available,Twitter Web,Not available,False,https://twitter.com/@nexz_winkboy/status/None
@HanaColor,"＊花＊
@HanaColor
·
Nov 1
YUKI concert tour
“SUPER SLITS” 2024

下描き
鉛筆画

このシリーズ、3枚しか家に無いので、どなたかDMで鮮明な写真ください←

 #イラスト  #お絵描き  #YUKI  #アナログ  #鉛筆画  #SS24
1
27
374",2024-11-01T13:49:25.000Z,0,0,0,0,#Yuki,Not available,Not available,Twitter Web,Not available,False,https://twitter.com/@HanaColor/status/None
@fugunexz,"NEXZ沼 ふぐ親父ギャグ愛好会
@fugunexz
·
Nov 2
足の長さ3上身　　#NEXZ #YUKI
5
62
1.9K",2024-11-02T14:29:42.000Z,0,0,0,0,#Yuki,Not available,Not available,Twitter Web,Not available,False,https://twitter.com/@fugunexz/status/None
@onlyyou_1106,"ᴏɴʟʏ.
@onlyyou_1106
·
Nov 1
241101
#PURPLE_KISS #퍼플키스 #유키 #YUKI #毛利小雪
4
26
810",2024-11-01T15:46:30.000Z,0,0,0,0,#Yuki,Not available,Not available,Twitter Web,Not available,False,https://twitter.com/@onlyyou_1106/status/None
@kana_nexz,"kana
@kana_nexz
·
Nov 1
こちらが私が1年前初めて保存した推しと、私が本日保存した推しになります。首ってこんなに伸びるんだ、とだけ。素晴らしい成長を見守らせてくれてありがとう、とだけ。
#NEXZ #넥스지 #ネクスジ
#NALLINA #NEXZ_NALLINA
#YUKI #유키 #ユウキ
2
15
231
5.6K",2024-10-31T23:07:08.000Z,0,0,0,0,#Yuki,Not available,Not available,Twitter Web,Not available,False,https://twitter.com/@kana_nexz/status/None
@cherryy_o03,"@cherryy_o03
·
Oct 26
241026 

#유키 #YUKI #ユキ
#퍼플키스 #PURPLE_KISS
@RBW_PURPLEKISS
18
54
1.6K",2024-10-26T03:23:46.000Z,0,0,0,0,#Yuki,Not available,Not available,Twitter Web,Not available,False,https://twitter.com/@cherryy_o03/status/None
@teku2panda,"てくてくパンダ
@teku2panda
·
2h
#YUKI #SUPERSLITS @ 福岡1日目 終演

今回は少し遠目だったけど、客席の壁に映る光の様子やみんなの反応やらも合わせて鑑賞できて なかなか楽しかった
隣席の方が北海道から初めて福岡参戦とのことで、山親爺頂きました

人気者のYUKIちゃんの本日のシメジャンプは約24回でしたw
1
1
269",2024-11-03T14:12:19.000Z,0,0,0,0,#Yuki,Not available,Not available,Twitter Web,Not available,False,https://twitter.com/@teku2panda/status/None
@teku2panda,"てくてくパンダ
@teku2panda
·
8h
Replying to 
@teku2panda
入場完了
あらためて 守護神にお祈り
まもなく開演

#YUKI  #SUPERSLITS
1
223",2024-11-03T08:31:34.000Z,0,0,0,0,#Yuki,Not available,Not available,Twitter Web,Not available,False,https://twitter.com/@teku2panda/status/None
@sasayuki_NEX2Y,"ささ
@sasayuki_NEX2Y
·
Nov 1
高画質でアップにしました

#NEXZ #ユウキ #YUKI
0:07
1
46
563",2024-11-01T14:32:36.000Z,0,0,0,0,#Yuki,Not available,Not available,Twitter Web,Not available,False,https://twitter.com/@sasayuki_NEX2Y/status/None
@AWA_official,"AWA＠最新音楽トレンド
@AWA_official
·
Oct 28
／
珠玉の弾き語りをお届け
ラウンジ公式番組『AWA Musictellers』
＼

vol.4は、10/31(木) 22:00〜23:15開催

#竹本健一 #カミカワユウナ #Yuki の出演が決定

アーティストと配信者の垣根を超え
弾き語りで繋ぐ1時間、お楽しみに…!

▼ 
Show more
▲どなたでも参加できます！
From awa.fm
9
11
7.3K",2024-10-28T10:00:01.000Z,0,0,0,0,#Yuki,Not available,Not available,Twitter Web,Not available,False,https://twitter.com/@AWA_official/status/None
@ara_ara_my,"traveller
@ara_ara_my
·
14h
河村選手今日も勝ち確定状態こ残り1分半から出場。プレータイムは短いけど、出場機会を増やして慣れていって欲しい。時間を使うのは上手い
#河村勇輝 #河村選手 #YUKIKAWAMURA #Yuki #NBA #グリズリーズ #Grizzlies #バスケットボール #バスケ
2
46
4.3K",2024-11-03T02:45:03.000Z,0,0,0,0,#Yuki,Not available,Not available,Twitter Web,Not available,False,https://twitter.com/@ara_ara_my/status/None
@white_ndorphin,"고래
@white_ndorphin
·
Oct 27
241026 음악중심 미니팬미팅
유키도 나도 모르게 한 도둑 뽀뽀와
정확한 타이밍에 울린 총소리(?)

#퍼플키스 #도시 #유키 #PURPLEKISS #ONMYBIKE #DOSIE #YUKI
6
296",2024-10-27T12:45:20.000Z,0,0,0,0,#Yuki,Not available,Not available,Twitter Web,Not available,False,https://twitter.com/@white_ndorphin/status/None
@SIN1622077,"SIN
@SIN1622077
·
Nov 1
いつも最後にされがちなユウキだけど、最後にしてくれてありがとうと心の底から思った瞬間。

#NEXZ #넥스지 #ネクスジ
#NALLINA #NEXZ_NALLINA
#YUKI #유키 #ユウキ #NEXZ_YUKI
7
188
2.6K",2024-11-01T15:24:17.000Z,0,0,0,0,#Yuki,Not available,Not available,Twitter Web,Not available,False,https://twitter.com/@SIN1622077/status/None
@onlyyou_1106,"ᴏɴʟʏ.
@onlyyou_1106
·
Nov 1
241031 
#PURPLE_KISS #퍼플키스 #유키 #YUKI #毛利小雪
1
15
599",2024-11-01T03:05:02.000Z,0,0,0,0,#Yuki,Not available,Not available,Twitter Web,Not available,False,https://twitter.com/@onlyyou_1106/status/None
@sonoichi_chan,"そのいち
@sonoichi_chan
·
Oct 31
#福井ブローウィンズ
愛媛戦 10/27
#ブローウィンダンサーズ ④
#YUKI さん
17
490",2024-10-31T17:23:44.000Z,0,0,0,0,#Yuki,Not available,Not available,Twitter Web,Not available,False,https://twitter.com/@sonoichi_chan/status/None
@yukiyo_1106,"퍼플유키요 𝐇𝐄𝐀𝐃𝐖𝐀𝐘
@yukiyo_1106
·
Oct 28
241026 음중 미니팬미팅

#유키 #YUKI #毛利小雪 #ユキ #もうりこゆき
#퍼플키스 #PURPLE_KISS #パープルキス
#HEADWAY #ON_MY_BIKE
35
189
3.1K",2024-10-28T05:30:44.000Z,0,0,0,0,#Yuki,Not available,Not available,Twitter Web,Not available,False,https://twitter.com/@yukiyo_1106/status/None
@blk_500,"古庵
@blk_500
·
1h
#YUKI concert tour""SUPER SLITS""2024 @福岡サンパレス①
幸運なことに本日6列めで近い！！
やっぱり表情見えるとYUKIちゃんの感情までよくわかる
今ツアーいちばんの良席燃えたわぁ
やっぱりYUKIちゃんってすごいアーティストさんだなぁって
結果福岡最高すぎた！！
#SUPERSLITS
1
138",2024-11-03T15:37:15.000Z,0,0,0,0,#Yuki,Not available,Not available,Twitter Web,Not available,False,https://twitter.com/@blk_500/status/None
94youko@膝の限界♡,"94youko@膝の限界♡
@94youko
·
Nov 2
ねぇねぇ、ちょっと離れててもカメラ向けると微笑んでくれて…もう可愛すぎるの
#YUKI 
#89ERSチアーズ
YUKI
1
3
62
1.9K",2024-11-02T11:42:44.000Z,0,0,0,0,#Yuki,Not available,Not available,Twitter Web,Not available,False,https://twitter.com/94youko@膝の限界♡/status/None
@pkstaytune,"★
@pkstaytune
·
Oct 30
241026 ON MY BIKE
#퍼플키스 #PURPLE_KISS  
#유키 #YUKI   

http://bit.ly/4f8y47G
GIF
8
21
1.1K",2024-10-29T22:43:23.000Z,0,0,0,0,#Yuki,Not available,Not available,Twitter Web,Not available,False,https://twitter.com/@pkstaytune/status/None
@245Menma,"ロースけつ煮〜
@245Menma
·
11h
本日11月3日、福岡サンパレスにて開催されるYUKIのコンサートのチケットが1枚余っていて大変困っています。
譲渡したいので欲しい方はご連絡していただけると幸いです。

ちなみに現在、福岡サンパレス会場に来ています。
よろしくお願い致します。。

 #YUKI
  #音楽
 #ライブ
1
21
3
2.3K",2024-11-03T06:00:28.000Z,0,0,0,0,#Yuki,Not available,Not available,Twitter Web,Not available,False,https://twitter.com/@245Menma/status/None
@sarl____i,"saririn ᕱ NEX2Y
@sarl____i
·
Nov 1
ハロウィン終わって今日届いた
ぽい帽子たちと共にノリノリで
撮ったぜw
ちびモヤとちびユキ
#NEXZ
#ちびNEX2Y
#TOMOYA
#YUKI
2
1
20
469",2024-11-01T09:30:01.000Z,0,0,0,0,#Yuki,Not available,Not available,Twitter Web,Not available,False,https://twitter.com/@sarl____i/status/None
@Tuusan033651,"つばさ
@Tuusan033651
·
Oct 27
(個人的に最近よく聴いてる曲)
澤みのり「愛で塞いで」
岡本真夜「ALONE」
シャ乱Ｑ「都会のメロディー」
YUKI「こぼれてしまうよ」
L'Arc～en～Ciel
「MY HEART DRAWS A DREAM」
「瞳の住人」
My Little Lover「DESTINY」
Show more
2
1
97
1.9K",2024-10-27T07:28:00.000Z,0,0,0,0,#Yuki,Not available,Not available,Twitter Web,Not available,False,https://twitter.com/@Tuusan033651/status/None
@firstlove0920,"𝗙𝗶𝗿𝘀𝘁 𝗹𝗼𝘃𝗲
@firstlove0920
·
Oct 26
241019 

#YUKI #유키 #ユウキ
#NEXZ #넥스지 #ネクスジ
26
194
4.5K",2024-10-26T05:18:55.000Z,0,0,0,0,#Yuki,Not available,Not available,Twitter Web,Not available,False,https://twitter.com/@firstlove0920/status/None
@rina_nexz,"りなぴ
@rina_nexz
·
Nov 1
キキズおめでとうございます
今回のビジュ担はユウキみたいです
#NEXZ #YUKI
2
49
1.4K",2024-11-01T15:11:06.000Z,0,0,0,0,#Yuki,Not available,Not available,Twitter Web,Not available,False,https://twitter.com/@rina_nexz/status/None
@f1house_tfh,"F1HOUSE
@f1house_tfh
·
4h
Sometimes I don't realise how small Yuki is.. 

#F1 #Formula1 #FormulaOne #Yuki #Tsunoda #BrazillianGP
2
346",2024-11-03T12:52:37.000Z,0,0,0,0,#Yuki,Not available,Not available,Twitter Web,Not available,False,https://twitter.com/@f1house_tfh/status/None
@m1yazak1karamen,"かう
@m1yazak1karamen
·
4h
福岡①ぼっち参戦してきました！
例の演出好きすぎて途中ハート送りまくってました。
ほんと最高だったな〜
幸せな時間をありがとうございました

#YUKI #SUPERSLITS
9
485",2024-11-03T12:55:17.000Z,0,0,0,0,#Yuki,Not available,Not available,Twitter Web,Not available,False,https://twitter.com/@m1yazak1karamen/status/None
@yuki_0920_nexz,"あやな（아야나）
@yuki_0920_nexz
·
Oct 26
今日もひたすらゆうきくんがかわいいくて。
膝で拍手でこんなにかあいいのゆうきくんしかいないとおもってますありがとう（?）
ただゆうきくんはかっこよすぎて困った
#NEXZ #YUKI
1
13
557",2024-10-26T13:24:56.000Z,0,0,0,0,#Yuki,Not available,Not available,Twitter Web,Not available,False,https://twitter.com/@yuki_0920_nexz/status/None
@yukiyo_1106,"퍼플유키요 𝐇𝐄𝐀𝐃𝐖𝐀𝐘
@yukiyo_1106
·
Oct 26
프리뷰241026 음중 미니팬미팅

#유키 #YUKI #毛利小雪 #ユキ #もうりこゆき
#퍼플키스 #PURPLE_KISS #パープルキス
#HEADWAY #ON_MY_BIKE
15
99
1.8K",2024-10-26T03:46:18.000Z,0,0,0,0,#Yuki,Not available,Not available,Twitter Web,Not available,False,https://twitter.com/@yukiyo_1106/status/None
@Krishna70057771,"Krishna manda
@Krishna70057771
·
3h
Congratulations 
    George
               Lando
                            Yuki

#F1 #BrazilGP #yuki
2
4
126",2024-11-03T13:39:01.000Z,0,0,0,0,#Yuki,Not available,Not available,Twitter Web,Not available,False,https://twitter.com/@Krishna70057771/status/None
@Asayu_08120427,"あさNEX2Y&ゆうちゃんズ_NEXZ
@Asayu_08120427
·
Oct 27
定番の日本語オヤジギャグ
言った後恥ずかしかったのか自分で笑ってしまうという

#NEXZ #넥스지 #ネクスジ 
#YUKI #유키 #ユウキ
0:04
6
540",2024-10-27T09:29:55.000Z,0,0,0,0,#Yuki,Not available,Not available,Twitter Web,Not available,False,https://twitter.com/@Asayu_08120427/status/None
@spica_no_yume,"スピカの夢
@spica_no_yume
·
4h
#nicoriz 
#yuki 様によるファブリック

チョコレートより私を選んで

忙しい時でも穏やかさを忘れずに

人はパンだけでは生きてゆけない(芸術などが必要)

僕に任せて！僕が持つよ(とトートが言ってくれる)

なんて愛らしい、そして素晴らしいのでしょう…
Show more
1
10
154",2024-11-03T12:15:17.000Z,0,0,0,0,#Yuki,Not available,Not available,Twitter Web,Not available,False,https://twitter.com/@spica_no_yume/status/None
@HanaColor,"＊花＊
@HanaColor
·
Oct 29
YUKI concert tour
“SUPER SLITS” 2024

色塗り
途中経過

 #イラスト  #お絵描き  #YUKI  #アナログ  #色塗り  #途中経過  #SS24
1
18
478",2024-10-29T13:53:37.000Z,0,0,0,0,#Yuki,Not available,Not available,Twitter Web,Not available,False,https://twitter.com/@HanaColor/status/None
@Soma_yukihir,"Zen YT
@Soma_yukihir
·
Oct 26
#Tokidoki Bosotto Russia-go de Dereru
Tonari no Alya-san 
#Yuki Suou 
#Anime
1
37
1.3K",2024-10-26T13:34:49.000Z,0,0,0,0,#Yuki,Not available,Not available,Twitter Web,Not available,False,https://twitter.com/@Soma_yukihir/status/None
@Asayu_08120427,"あさNEX2Y&ゆうちゃんズ_NEXZ
@Asayu_08120427
·
6h
NALLINA万バズ兄弟
次は誰が万バズするかな？

#NEXZ #넥스지 #ネクスジ 
#NEXZ_NALLINA 
#YU #유우 #ユウ #トミヤスユウ 
#YUKI #유키 #ユウキ
1
96
2.3K",2024-11-03T11:02:23.000Z,0,0,0,0,#Yuki,Not available,Not available,Twitter Web,Not available,False,https://twitter.com/@Asayu_08120427/status/None
@teku2panda,"てくてくパンダ
@teku2panda
·
11h
まずは本日のライブが無事終わりますように お祈りしないといけません！

守護神 さらにパワーアップしているんだけどwww

先行グッズ販売列すでに200人くらいいる

#YUKI  #SUPERSLITS @ 福岡1日目
1
466",2024-11-03T05:32:07.000Z,0,0,0,0,#Yuki,Not available,Not available,Twitter Web,Not available,False,https://twitter.com/@teku2panda/status/None
