username,tweet_content,created_at,retweet_count,like_count,reply_count,quote_count,hashtag,language,geo_location,source,user_followers_count,user_verified,url
@amritpradhan63,"Amrit Pradhan
@amritpradhan63
·
20m
North Stand Gang in full flow. 

Meanwhile Sundar from the other end. 

#INDvNZ #Wankhede #Sundar
141",2024-11-02T08:12:05.000Z,0,0,0,0,#Sundar,Not available,Not available,Twitter Web,Not available,False,https://twitter.com/@amritpradhan63/status/None
@Faraz__Iqbal,"FI
@Faraz__Iqbal
·
Oct 25
A floating haven on river trace,
A houseboat sits with gentle grace,
Ripples whisper tales of water song,
As current carries dreams along,
Overcast #sky paints liquid floor,
Reflections dance forevermore.

#Amaran #gistlover #bbcqt #vss365 #WriteMap #Sundar #polio #netlife #Manta
8
17
152
952",2024-10-25T02:46:37.000Z,0,0,0,0,#Sundar,Not available,Not available,Twitter Web,Not available,False,https://twitter.com/@Faraz__Iqbal/status/None
@darbhangakhabar,"Darbhanga Khabar
@darbhangakhabar
·
Oct 24
दरभंगा पहुंचे मशहूर डॉक्टर कफील खान, पहुंचते ही माहौल गर्म और शुरू किया बाढ़ पीड़ितों के क्षेत्र में.....
पूरा खबर देखने के लिए नीचे थ्रेड देखें 
#Gulmarg #Pushpa2TheRule #Sundar
2
5
10
1.4K",2024-10-24T16:04:34.000Z,0,0,0,0,#Sundar,Not available,Not available,Twitter Web,Not available,False,https://twitter.com/@darbhangakhabar/status/None
@AbhignaMaisuria,"Abhigna Maisuria
@AbhignaMaisuria
·
Oct 25
25 OCT - MID DAY 

#Sinkanderraza #punetest #sundar #ashwin #BANvsSA #Rabada #Hockeyindia #RaniRampal #PAKvsENG #manubhaker #indwvsnzw #mumbai #ahmedabad #halloffame #icc #midday #abhignamaisuria
2
268",2024-10-25T07:11:13.000Z,0,0,0,0,#Sundar,Not available,Not available,Twitter Web,Not available,False,https://twitter.com/@AbhignaMaisuria/status/None
@Prem99331373,"Prem
@Prem99331373
·
Oct 24
IT HPN TOMORROW 
#ViratKohli𓃵 #kohli #indvsnzl #Sundar
2
1
21
4.9K",2024-10-24T16:11:37.000Z,0,0,0,0,#Sundar,Not available,Not available,Twitter Web,Not available,False,https://twitter.com/@Prem99331373/status/None
@Monish09cric,"Monish
@Monish09cric
·
Oct 26
UNLUCKY VIRAT KOHLI 
It looks like Not Out but Gone for Umpire's Call 

#Jaiswal #ShubmanGill #INDvNZ   #IPL2025 #ViratKohli #Pune #RishabhPant #RohitSharma #INDvsNZ #Sundar #SarfarazKhan
3
361",2024-10-26T08:06:00.000Z,0,0,0,0,#Sundar,Not available,Not available,Twitter Web,Not available,False,https://twitter.com/@Monish09cric/status/None
@Monish09cric,"Monish
@Monish09cric
·
Oct 26
It was Just Clipping .

It looks like Not Out but Virat Kohli Gone for Umpire's Call 

#Jaiswal #ShubmanGill #INDvNZ   #IPL2025 #ViratKohli #Pune #RishabhPant #RohitSharma #INDvsNZ #Sundar #SarfarazKhan
1
3
627",2024-10-26T08:14:38.000Z,0,0,0,0,#Sundar,Not available,Not available,Twitter Web,Not available,False,https://twitter.com/@Monish09cric/status/None
@Rohith_tarak_45,"Tarak Devotee
@Rohith_tarak_45
·
32m
Washington Sundar with bat in the India vs New Zealand Test series:

- 18*(21)
- 21(47)
- 38*(36)

India's biggest positive for BGT...!!!

#WashingtonSundar #Sundar #INDvNZ #INDvsNZ #IndiaVsNewZealand #IndianCricketTeam
1
125",2024-11-02T08:00:29.000Z,0,0,0,0,#Sundar,Not available,Not available,Twitter Web,Not available,False,https://twitter.com/@Rohith_tarak_45/status/None
@Rohith_tarak_45,"Tarak Devotee
@Rohith_tarak_45
·
31m
WELL PLAYED, WASHINGTON SUNDAR 

- Sundar scored a valuable 38* runs and India lead by 28 runs, vital for India's chances for the WTC final.

#WashingtonSundar #Sundar #INDvNZ #INDvsNZ #IndiaVsNewZealand #IndianCricketTeam
1
129",2024-11-02T08:00:55.000Z,0,0,0,0,#Sundar,Not available,Not available,Twitter Web,Not available,False,https://twitter.com/@Rohith_tarak_45/status/None
@rajputani_girl_,"Miistii Singh
@rajputani_girl_
·
Oct 24
#sanatani will pass without liking this post  

Jay Mahakal 
Jay Shri Ram 
Good evening  

#Pushpa2ThaRule #Prabhas 
#SinghamAgain #AlluArjun 
#TheRaajaSaab #Pushpa 
#PAKvsENG #JioHotstar #Pushpa2TheRuleOnDec5th 
Show more
3
4
10
1.5K",2024-10-24T13:52:59.000Z,0,0,0,0,#Sundar,Not available,Not available,Twitter Web,Not available,False,https://twitter.com/@rajputani_girl_/status/None
@publictvnews,"PublicTV
@publictvnews
·
Aug 20
ಪ್ರಕರಣ ತನಿಖಾ ಹಂತದಲ್ಲಿದೆ: ಜಬರ್ದಸ್ತ್ ಟೈಟಲ್ ಟ್ರ್ಯಾಕ್ ರಿಲೀಸ್ https://publictv.in/prakarana-tanika-hantadallide-jabardasth-title-track-release/… #TritalTrack #Sundar #PrakaranaTanikaHantadallide
ಪ್ರಕರಣ ತನಿಖಾ ಹಂತದಲ್ಲಿದೆ: ಜಬರ್ದಸ್ತ್ ಟೈಟಲ್ ಟ್ರ್ಯಾಕ್ ರಿಲೀಸ್
From publictv.in
1
495",2024-08-20T13:10:27.000Z,0,0,0,0,#Sundar,Not available,Not available,Twitter Web,Not available,False,https://twitter.com/@publictvnews/status/None
@SachinS65843277,"Sachin Suryawanshi
@SachinS65843277
·
Jul 8
राष्ट्रवादी काँग्रेस पार्टी शरदचंद्र पवार पक्षाचे सोशल मिडिया प्रदेश संघटक आमचे मित्र सुंदर चव्हाण यांना वाढदिवसाच्या हार्दिक शुभेच्छा..! #sundar #HBD 
@Sundarspeak57
2
6
384",2024-07-08T01:38:47.000Z,0,0,0,0,#Sundar,Not available,Not available,Twitter Web,Not available,False,https://twitter.com/@SachinS65843277/status/None
@DrNashu_,"Dr Nashu
@DrNashu_
·
Oct 24
The replacement of Kuldeep Yadav is such a great decision 

#sundar #INDvsNZ
3
5
158",2024-10-24T10:17:52.000Z,0,0,0,0,#Sundar,Not available,Not available,Twitter Web,Not available,False,https://twitter.com/@DrNashu_/status/None
@PVeerapandi,"Cine Viral
@PVeerapandi
·
Sep 12
#Gangers | Sundar C - Vadivelu
#Sundar C - #Vadivelu
3
4
1.2K",2024-09-12T01:20:23.000Z,0,0,0,0,#Sundar,Not available,Not available,Twitter Web,Not available,False,https://twitter.com/@PVeerapandi/status/None
@Monish09cric,"Monish
@Monish09cric
·
Oct 25
NEW ZEALAND LEAD BY 300 RUNS IN THE SECOND INNINGS...!!!!

#Sundar #INDvNZ  #INDvsBAN #IPL2025 #ViratKohli #Pune #RishabhPant #RohitSharma #INDvsNZ #siraj #Bumrah #SarfarazKhan
3
289",2024-10-25T11:02:56.000Z,0,0,0,0,#Sundar,Not available,Not available,Twitter Web,Not available,False,https://twitter.com/@Monish09cric/status/None
@Monish09cric,"Monish
@Monish09cric
·
Oct 25
JIOCINEMA SPECIAL IPL SHOW 

- IPL retention show starts at 4.30 pm IST on October 31st on Jiocinema.

#IPLRetention #IPL2025 #IPL
#IPLAuction #IPLRetention2025 
#RCB #CSK #MSDhoni #MI #RR #ViratKohli #SanjuSamson
#RohitSharma #Sundar
3
788",2024-10-25T06:54:53.000Z,0,0,0,0,#Sundar,Not available,Not available,Twitter Web,Not available,False,https://twitter.com/@Monish09cric/status/None
@ruthvik_kurra,"Ruthvik Devara
@ruthvik_kurra
·
Oct 24
Why #Sundar in Playing 11 ?? 

The Reason you can See Now 
2
1
2
264",2024-10-24T09:54:08.000Z,0,0,0,0,#Sundar,Not available,Not available,Twitter Web,Not available,False,https://twitter.com/@ruthvik_kurra/status/None
@Monish09cric,"Monish
@Monish09cric
·
Oct 24
TNCA POSTER FOR WASHI & ASHWIN 

- What a dream day for Tamil Nadu cricket.

#RavichandranAshwin #Sundar
#INDvNZ  #INDvsBAN #IPL2025
#ViratKohli #Bengaluru #RishabhPant #RohitSharma #INDvsNZ
3
401",2024-10-24T10:47:00.000Z,0,0,0,0,#Sundar,Not available,Not available,Twitter Web,Not available,False,https://twitter.com/@Monish09cric/status/None
@OldYaade,"Kumar M
@OldYaade
·
Oct 25
हम सात (07) सात (07) है।
#INDvsNZ #Santner #Sundar
5
5
222",2024-10-25T07:46:33.000Z,0,0,0,0,#Sundar,Not available,Not available,Twitter Web,Not available,False,https://twitter.com/@OldYaade/status/None
@Monish09cric,"Monish
@Monish09cric
·
Oct 24
3 WICKETS IN 3 OVERS FOR SUNDAR 

- India are back, New Zealand 5 down, What a spell.

#ravichandranashwin #INDvNZ  #INDvsBAN #IPL2025
#ViratKohli #RishabhPant #RohitSharma #INDvsNZ #siraj #Bumrah #Sundar
1
3
312",2024-10-24T09:15:38.000Z,0,0,0,0,#Sundar,Not available,Not available,Twitter Web,Not available,False,https://twitter.com/@Monish09cric/status/None
@Navratan8807,"Navratan
@Navratan8807
·
Oct 24
Washington Sundar is living his dream.
A five wickets haul
#INDvNZ 
#washingtonsundar 
#sundar
5
5
168",2024-10-24T09:56:42.000Z,0,0,0,0,#Sundar,Not available,Not available,Twitter Web,Not available,False,https://twitter.com/@Navratan8807/status/None
@tejaasss_,"Tejas
@tejaasss_
·
21h
Rohit wearing Virat ka helmet and making 18 runs 

#RohitSharma #Rohit #INDvsNZ #INDvsNZTEST #Gill #Jaiswal #BCCI #IPLRetention #IPLAuction #CricketTwitter #NZ #Virat #Kohli #Jadeja #Sundar
2
30
5.4K",2024-11-01T10:37:03.000Z,0,0,0,0,#Sundar,Not available,Not available,Twitter Web,Not available,False,https://twitter.com/@tejaasss_/status/None
@mataonline,"Maharashtra Times
@mataonline
·
Oct 24
वॉशिंग्टन सुंदरे भारतीय संघातील कोणत्या खास खेळाडूला दिले यशाचे श्रेय, जाणून घ्या...
https://marathi.indiatimes.com/sports/cricket/cricket-news/washington-sunar-gives-credit-to-ashwin-for-7-wickets-in-ind-vs-nz-2nd-test-match-in-pune/articleshow/114556489.cms…
#INDvsNZ #INDvsNZTEST #indvsnzl #INDvNZL #WashingtonSundar #Sundar #testcricketmatch #punetest #WTC #WTC25
वॉशिंग्टन सुंदरने सात विकेट्सच्या यशाचे श्रेय दिले खास खेळाडूला, म्हणाला सामना सुरु असताना...
From marathi.indiatimes.com
1
5
732",2024-10-24T18:05:10.000Z,0,0,0,0,#Sundar,Not available,Not available,Twitter Web,Not available,False,https://twitter.com/@mataonline/status/None
@Monish09cric,"Monish
@Monish09cric
·
Oct 26
- Not selected in T20I Team vs SA.
- Not selected in Test Team vs AUS
For BGT 

Ruturaj Gaikwad deserves one more chance - FEEL FOR RUTURAJ GAIKWAD. 

#RuturajGaikwad #Sundar
#INDvNZ  #IPL2025 #ViratKohli #Pune #RishabhPant #RohitSharma #INDvsNZ  #Bumrah #SarfarazKhan
1
1
5
332",2024-10-26T09:07:59.000Z,0,0,0,0,#Sundar,Not available,Not available,Twitter Web,Not available,False,https://twitter.com/@Monish09cric/status/None
@S0HAIB_7,"SOHAIB
@S0HAIB_7
·
Oct 26
Unplayable, Unbelievable 
- Another fifer for Noman Ali
- He takes 5 wickets in 14 overs & 36 runs given
#ENGvsPAK #PAKvENG #PAKvsENG #PakistanCricket #BabarAzam𓃵 #WTC25 #BCCI #ViratKohli𓃵  #indvsnzl  #RohitSharma𓃵 #INDvNZ #jadeja #gautamgambhir #Ashwin #Sundar #punetest
2
259",2024-10-26T05:58:02.000Z,0,0,0,0,#Sundar,Not available,Not available,Twitter Web,Not available,False,https://twitter.com/@S0HAIB_7/status/None
@Dailytweet40461,"Dailytweets
@Dailytweet40461
·
Oct 24
5 Wicket haul for Washington Sundar in Second test vs Newzealand!

#WashingtonSundar #Sundar #INDvNZ #Ashwin #INDvsNZ #punetest
20
1
17
321",2024-10-24T10:04:41.000Z,0,0,0,0,#Sundar,Not available,Not available,Twitter Web,Not available,False,https://twitter.com/@Dailytweet40461/status/None
@kartik_kannan,"Kartik Kannan
@kartik_kannan
·
Nov 1
Sundar on a roll

Looks like Sarfaraz said something to Rachin after he was bowled 

#IndvNZ 
#Sundar
5
515",2024-11-01T05:40:32.000Z,0,0,0,0,#Sundar,Not available,Not available,Twitter Web,Not available,False,https://twitter.com/@kartik_kannan/status/None
@CBMCRICKET,"CBMCRICKET
@CBMCRICKET
·
Oct 24
Perfect Comeback for Washi in the Test Cricket with Five Wickets Haul 

#INDvNZ #sundar #TestCricket #PuneRains 
@BCCI
4
212",2024-10-24T09:58:23.000Z,0,0,0,0,#Sundar,Not available,Not available,Twitter Web,Not available,False,https://twitter.com/@CBMCRICKET/status/None
@bakaitbaaz,"आशुतोष
@bakaitbaaz
·
Oct 24
Replying to 
@old_cricketer
वाशिंगटन सुंदर सफेद गेंद के खेल में बढिया ऑलराउंडर हैं ही। आज उन्होंने टैस्ट मैच में भी इतनी बढ़िया गेंदबाजी की है कि अब उनका नाम वाशिंगटन से बदलकर United States Of America कर देना चाहिए। 
#INDvNZ #Sundar
4
115",2024-10-24T12:32:35.000Z,0,0,0,0,#Sundar,Not available,Not available,Twitter Web,Not available,False,https://twitter.com/@bakaitbaaz/status/None
@sunsat88,"Sathya Narayan
@sunsat88
·
1h
Gill is eyeing for a 100. Hope they clinch this.
#INDvNZ #test #cricket #bcci #mumbai #pant #gill #sundar #Ashwin #Jadeja #Thalapathyjadeja
114",2024-11-02T06:44:47.000Z,0,0,0,0,#Sundar,Not available,Not available,Twitter Web,Not available,False,https://twitter.com/@sunsat88/status/None
@nsfidai,"MarketWisdombyNSFidai
@nsfidai
·
Oct 15
Will this follow Angel & MOSL?? 
MCap 1784 
EV 484 
NP 52

#Sasta aur #Sundar #NoCapitalNoCapitalMarkets

Discl: not a recommendation to buy or sell, do your own research and analysis.
1
2
40
3.9K",2024-10-15T09:20:56.000Z,0,0,0,0,#Sundar,Not available,Not available,Twitter Web,Not available,False,https://twitter.com/@nsfidai/status/None
@somoscdi,"Club De Inversionistas CDI
@somoscdi
·
Jul 24
#Sundar #Pichai, CEO de $GOOGL  destaco un sólido desempeño en Búsqueda y la nube.

Están innovando en #IA
#Earning del 2Q 2024 $GOOGL informa ingresos de $85 mil millones, un aumento del 14% interanual. 

¡Siguen comprometidos con el crecimiento sostenible!
1
2
36
2.7K",2024-07-23T20:29:27.000Z,0,0,0,0,#Sundar,Not available,Not available,Twitter Web,Not available,False,https://twitter.com/@somoscdi/status/None
@polimertv,"PolimerTV
@polimertv
·
Sep 19
அரண்மனை1 திரைப்படம் வெளியாகி 10 ஆண்டுகள் நிறைவு...

#polimer #polimertv #polimernews #aramanai1 #Sundar #Hansika #AndreaJeremiah #RaaiLaxmi #VinayRai #santhanam
1
3
1.1K",2024-09-19T07:46:40.000Z,0,0,0,0,#Sundar,Not available,Not available,Twitter Web,Not available,False,https://twitter.com/@polimertv/status/None
@BDJade1,"Dr.BD Jade - Sr.Scientist.
@BDJade1
·
Jan 3
भारत मे उप्र, पश्चिम बंगाल,बिहार,म.प्र, गुजरात,पंजाब मेआलू की खेती की जाती है, जादातर खेती पारंपारीक करनेसे उपज ९-१० टन/एकड मिलता है| अधिक उपज के लिए टपक या रेनपोर्ट स्प्रिंकलर्स से सिंचाई करे| जैन इरिगेशन अधिक उपज के लिए किसानोंको मदद कर रही है|
#AjitJisl
#JainIrrigation
#Sundar
PMO India and 9 others
3
11
283",2024-01-03T16:28:33.000Z,0,0,0,0,#Sundar,Not available,Not available,Twitter Web,Not available,False,https://twitter.com/@BDJade1/status/None
@KOTHGaming_,"KOTH Gaming
@KOTHGaming_
·
22h
Marvel-lous performance today by #WashingtonSundar & #RavindraJadeja 

#INDvsNZ #IndiaVsNewZealand #INDvNZL #CricketTwitter #cricket #CricketNation #CricketUpdates #test #INDvsNZTEST #Jadeja #Sundar

Follow 
@KOTHGaming_
 for updates and contests giveaways
12
23
32
537",2024-11-01T10:03:30.000Z,0,0,0,0,#Sundar,Not available,Not available,Twitter Web,Not available,False,https://twitter.com/@KOTHGaming_/status/None
